Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
24146,44.338104,-68.066635,8,ME,1475,Morella,pensylvanica,northern bayberry,Plantae,504,Recent fruit or seed drop,2,2019,283,2458767,14.5,14,7,2,2019,283,2458767,14.5,3,2
24146,44.338104,-68.066635,8,ME,1475,Morella,pensylvanica,northern bayberry,Plantae,516,Fruits,2,2019,272,2458756,4,11,4,2,2019,272,2458756,4,11,10
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,371,Breaking leaf buds,1,2019,157,2458641,-9999,3,-9999,2,2019,228,2458712,49,23,3
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,390,Ripe fruits,2,2019,249,2458733,0,27,0,2,2019,273,2458757,24,12,7
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,467,Increasing leaf size,1,2019,214,2458698,-9999,7,-9999,1,2019,269,2458753,-9999,7,-9999
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,471,Falling leaves,3,2019,233,2458717,35.43225147,7,2.886751346,3,2019,268,2458752,0.333333333,5.333333333,2.185812841
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,498,Colored leaves,3,2019,243,2458727,40.7035352,10,5.686240703,1,2019,268,2458752,-9999,1,-9999
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,500,Flowers or flower buds,3,2019,213,2458697,45.11590013,8.666666667,4.702245327,1,2019,179,2458663,-9999,26,-9999
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,501,Open flowers,1,2019,179,2458663,-9999,18,-9999,1,2019,179,2458663,-9999,26,-9999
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,504,Recent fruit or seed drop,3,2019,237,2458721,11.66666667,20.33333333,6.666666667,3,2019,237,2458721,11.66666667,10.66666667,1.333333333
24146,44.338104,-68.066635,8,ME,1682,Ilex,mucronata,catberry,Plantae,516,Fruits,1,2019,163,2458647,-9999,2,-9999,2,2019,233,2458717,28,8,1
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,371,Breaking leaf buds,2,2019,233,2458717,69.5,14,12,1,2019,276,2458760,-9999,21,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,390,Ripe fruits,2,2019,265,2458749,3.5,9.5,2.5,1,2019,261,2458745,-9999,7,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,467,Increasing leaf size,2,2019,184,2458668,30,9.5,2.5,2,2019,241,2458725,27,4.5,3.5
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,471,Falling leaves,3,2019,163,2458647,0,2,0,3,2019,268,2458752,4.333333333,9.666666667,5.925462945
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,483,Leaves,1,2019,154,2458638,-9999,12,-9999,1,2019,154,2458638,-9999,3,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,498,Colored leaves,3,2019,220,2458704,29.33333333,20.33333333,6.666666667,0,-9999,-9999,-9999,-9999,-9999,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,500,Flowers or flower buds,2,2019,161,2458645,0,5.5,1.5,1,2019,205,2458689,-9999,9,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,501,Open flowers,2,2019,163,2458647,0,2,0,1,2019,205,2458689,-9999,9,-9999
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,504,Recent fruit or seed drop,2,2019,268,2458752,0,7,0,2,2019,283,2458767,14.5,6.5,1.5
24146,44.338104,-68.066635,8,ME,1698,Viburnum,nudum,possumhaw,Plantae,516,Fruits,3,2019,232,2458716,18,7.666666667,0.666666667,3,2019,244,2458728,15.81490155,7,3.214550254
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2019,129,2458613,-9999,3,-9999,1,2019,144,2458628,-9999,18,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2019,162,2458646,-9999,18,-9999,1,2019,162,2458646,-9999,9,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2019,144,2458628,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2019,136,2458620,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,1,2019,112,2458596,-9999,4,-9999,1,2019,125,2458609,-9999,4,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2019,125,2458609,-9999,13,-9999,1,2019,125,2458609,-9999,4,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,502,Pollen release (flowers),1,2019,125,2458609,-9999,13,-9999,1,2019,126,2458610,-9999,3,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,504,Recent fruit or seed drop,1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,3,Acer,rubrum,red maple,Plantae,516,Fruits,1,2019,126,2458610,-9999,1,-9999,1,2019,162,2458646,-9999,9,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,392,Unripe seed cones,1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,486,Young needles (pines),1,2019,162,2458646,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,490,Pollen cones (conifers),1,2019,162,2458646,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,495,Open pollen cones (conifers),1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,496,Emerging needles (pines),1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,53,Pinus,strobus,eastern white pine,Plantae,503,Pollen release (conifers),1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24271,43.825253,-70.287125,55,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,371,Breaking leaf buds,1,2019,129,2458613,-9999,3,-9999,1,2019,129,2458613,-9999,7,-9999
24271,43.825253,-70.287125,55,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,484,Young leaves (tree/shrub),1,2019,129,2458613,-9999,3,-9999,1,2019,129,2458613,-9999,7,-9999
24271,43.825253,-70.287125,55,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,500,Flowers or flower buds,1,2019,144,2458628,-9999,8,-9999,1,2019,162,2458646,-9999,9,-9999
24271,43.825253,-70.287125,55,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,501,Open flowers,1,2019,144,2458628,-9999,8,-9999,1,2019,162,2458646,-9999,9,-9999
24271,43.825253,-70.287125,55,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,516,Fruits,1,2019,162,2458646,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,390,Ripe fruits,1,2019,171,2458655,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,482,Initial growth (forbs),1,2019,129,2458613,-9999,4,-9999,1,2019,129,2458613,-9999,28,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,488,Leaves (forbs),1,2019,129,2458613,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,500,Flowers or flower buds,1,2019,129,2458613,-9999,4,-9999,1,2019,162,2458646,-9999,9,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,501,Open flowers,1,2019,136,2458620,-9999,7,-9999,1,2019,162,2458646,-9999,9,-9999
24275,43.82621,-70.286728,58,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,516,Fruits,1,2019,157,2458641,-9999,11,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,36,Syringa,vulgaris,common lilac,Plantae,205,Open flowers (lilac),1,2019,148,2458632,-9999,2,-9999,1,2019,162,2458646,-9999,7,-9999
24275,43.82621,-70.286728,58,ME,36,Syringa,vulgaris,common lilac,Plantae,206,Full flowering (lilac),1,2019,155,2458639,-9999,7,-9999,1,2019,162,2458646,-9999,7,-9999
24275,43.82621,-70.286728,58,ME,36,Syringa,vulgaris,common lilac,Plantae,207,End of flowering (lilac/honeysuckle),1,2019,162,2458646,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),1,2019,111,2458595,-9999,3,-9999,1,2019,111,2458595,-9999,14,-9999
24275,43.82621,-70.286728,58,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),1,2019,125,2458609,-9999,14,-9999,1,2019,162,2458646,-9999,7,-9999
24275,43.82621,-70.286728,58,ME,189,Taraxacum,officinale,common dandelion,Plantae,390,Ripe fruits,1,2019,162,2458646,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,189,Taraxacum,officinale,common dandelion,Plantae,504,Recent fruit or seed drop,1,2019,162,2458646,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,189,Taraxacum,officinale,common dandelion,Plantae,516,Fruits,1,2019,162,2458646,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,246,Turdus,migratorius,American robin,Animalia,292,Live individuals,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,105,2458589,-9999,24,-9999
24275,43.82621,-70.286728,58,ME,246,Turdus,migratorius,American robin,Animalia,310,Fruit/seed consumption,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,105,2458589,-9999,24,-9999
24275,43.82621,-70.286728,58,ME,246,Turdus,migratorius,American robin,Animalia,457,Insect consumption,1,2019,105,2458589,-9999,15,-9999,1,2019,105,2458589,-9999,24,-9999
24275,43.82621,-70.286728,58,ME,246,Turdus,migratorius,American robin,Animalia,542,Feeding (or foraging),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,105,2458589,-9999,24,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,136,2458620,-9999,10,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,390,Ripe fruits,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,247,2458731,-9999,16,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,467,Increasing leaf size,1,2019,129,2458613,-9999,4,-9999,1,2019,162,2458646,-9999,7,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,498,Colored leaves,1,2019,263,2458747,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,500,Flowers or flower buds,1,2019,162,2458646,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,501,Open flowers,1,2019,169,2458653,-9999,7,-9999,1,2019,247,2458731,-9999,16,-9999
24275,43.82621,-70.286728,58,ME,314,Rosa,rugosa,rugosa rose,Plantae,504,Recent fruit or seed drop,1,2019,263,2458747,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,371,Breaking leaf buds,1,2019,157,2458641,-9999,21,-9999,1,2019,169,2458653,-9999,5,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,484,Young leaves (tree/shrub),1,2019,169,2458653,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,500,Flowers or flower buds,1,2019,169,2458653,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,501,Open flowers,1,2019,169,2458653,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,504,Recent fruit or seed drop,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,247,2458731,-9999,16,-9999
24276,43.826534,-70.286194,57,ME,120,Metrosideros,polymorpha,'ohi'a lehua,Plantae,516,Fruits,1,2019,129,2458613,-9999,3,-9999,1,2019,136,2458620,-9999,21,-9999
24276,43.826534,-70.286194,57,ME,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2019,166,2458650,-9999,9,-9999,1,2019,166,2458650,-9999,8,-9999
24276,43.826534,-70.286194,57,ME,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2019,166,2458650,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2019,174,2458658,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2019,286,2458770,-9999,23,-9999,1,2019,252,2458736,-9999,2,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,327,Adults,1,2019,166,2458650,-9999,9,-9999,1,2019,252,2458736,-9999,2,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,333,Caterpillars,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,254,2458738,-9999,9,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,443,Adults feeding (proboscis),1,2019,286,2458770,-9999,23,-9999,1,2019,252,2458736,-9999,2,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,444,Migrating adults (in uniform direction),1,2019,286,2458770,-9999,23,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,254,2458738,-9999,9,-9999
24276,43.826534,-70.286194,57,ME,396,Danaus,plexippus,monarch,Animalia,522,Pupae,1,2019,254,2458738,-9999,2,-9999,1,2019,254,2458738,-9999,9,-9999
26066,44.7383,-68.769531,20,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2019,115,2458599,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,3,Acer,rubrum,red maple,Plantae,502,Pollen release (flowers),1,2019,115,2458599,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,189,Taraxacum,officinale,common dandelion,Plantae,482,Initial growth (forbs),1,2019,136,2458620,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,189,Taraxacum,officinale,common dandelion,Plantae,488,Leaves (forbs),1,2019,136,2458620,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,189,Taraxacum,officinale,common dandelion,Plantae,500,Flowers or flower buds,1,2019,136,2458620,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,189,Taraxacum,officinale,common dandelion,Plantae,501,Open flowers,1,2019,136,2458620,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,270,Odocoileus,virginianus,white-tailed deer,Animalia,292,Live individuals,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,94,2458578,-9999,7,-9999
26066,44.7383,-68.769531,20,ME,270,Odocoileus,virginianus,white-tailed deer,Animalia,446,Feeding,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,94,2458578,-9999,7,-9999
26066,44.7383,-68.769531,20,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,292,Live individuals,1,2019,122,2458606,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,293,Calls or song (birds),1,2019,122,2458606,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,294,Singing individuals (birds),1,2019,122,2458606,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,310,Fruit/seed consumption,1,2019,143,2458627,-9999,28,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26066,44.7383,-68.769531,20,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,542,Feeding (or foraging),1,2019,122,2458606,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26608,43.365868,-70.487099,10,ME,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,124,2458608,-9999,5,-9999
26608,43.365868,-70.487099,10,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2019,129,2458613,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26608,43.365868,-70.487099,10,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2019,124,2458608,-9999,12,-9999,1,2019,141,2458625,-9999,3,-9999
26608,43.365868,-70.487099,10,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,112,2458596,-9999,12,-9999
26608,43.365868,-70.487099,10,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2019,112,2458596,-9999,4,-9999,1,2019,112,2458596,-9999,12,-9999
26608,43.365868,-70.487099,10,ME,36,Syringa,vulgaris,common lilac,Plantae,205,Open flowers (lilac),1,2019,141,2458625,-9999,17,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26608,43.365868,-70.487099,10,ME,36,Syringa,vulgaris,common lilac,Plantae,206,Full flowering (lilac),1,2019,145,2458629,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26608,43.365868,-70.487099,10,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,124,2458608,-9999,17,-9999
26608,43.365868,-70.487099,10,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),1,2019,112,2458596,-9999,3,-9999,1,2019,124,2458608,-9999,17,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,293,Calls or song (birds),1,2019,95,2458579,-9999,8,-9999,1,2019,104,2458588,-9999,8,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,294,Singing individuals (birds),1,2019,95,2458579,-9999,8,-9999,1,2019,104,2458588,-9999,8,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,296,Mating (male on top),1,2019,96,2458580,-9999,1,-9999,1,2019,96,2458580,-9999,3,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,308,Fledged young (altricial birds),1,2019,157,2458641,-9999,17,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,340,Courtship ,1,2019,96,2458580,-9999,1,-9999,1,2019,131,2458615,-9999,5,-9999
26608,43.365868,-70.487099,10,ME,246,Turdus,migratorius,American robin,Animalia,457,Insect consumption,1,2019,95,2458579,-9999,8,-9999,1,2019,99,2458583,-9999,4,-9999
26608,43.365868,-70.487099,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,542,Feeding (or foraging),1,2019,204,2458688,-9999,27,-9999,1,2019,142,2458626,-9999,24,-9999
26826,43.939468,-69.64299,30,ME,842,Cypripedium,acaule,moccasin flower,Plantae,482,Initial growth (forbs),4,2019,122,2458606,2,9.5,0.5,5,2019,134,2458618,1.4,7,0
26826,43.939468,-69.64299,30,ME,842,Cypripedium,acaule,moccasin flower,Plantae,488,Leaves (forbs),5,2019,142,2458626,2.374868417,7.2,0.2,1,2019,170,2458654,-9999,17,-9999
26826,43.939468,-69.64299,30,ME,842,Cypripedium,acaule,moccasin flower,Plantae,500,Flowers or flower buds,4,2019,137,2458621,1.75,7,0,4,2019,170,2458654,0,17,0
26826,43.939468,-69.64299,30,ME,842,Cypripedium,acaule,moccasin flower,Plantae,501,Open flowers,4,2019,155,2458639,5,9.25,1.25,4,2019,170,2458654,0,17,0
27026,43.413593,-70.810211,173,ME,36,Syringa,vulgaris,common lilac,Plantae,205,Open flowers (lilac),2,2019,143,2458627,0,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,36,Syringa,vulgaris,common lilac,Plantae,206,Full flowering (lilac),2,2019,152,2458636,0,9,0,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,36,Syringa,vulgaris,common lilac,Plantae,207,End of flowering (lilac/honeysuckle),2,2019,170,2458654,0,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),0,-9999,-9999,-9999,-9999,-9999,-9999,2,2019,143,2458627,0,9,0
27026,43.413593,-70.810211,173,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),2,2019,126,2458610,0,14,0,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,293,Calls or song (birds),1,2019,143,2458627,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,294,Singing individuals (birds),1,2019,143,2458627,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,295,Territorial individuals (birds),1,2019,170,2458654,-9999,18,-9999,1,2019,186,2458670,-9999,13,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,304,Nestlings (altricial birds),1,2019,186,2458670,-9999,7,-9999,1,2019,186,2458670,-9999,13,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,308,Fledged young (altricial birds),1,2019,179,2458663,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
27026,43.413593,-70.810211,173,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,312,Flower visitation,1,2019,152,2458636,-9999,9,-9999,1,2019,152,2458636,-9999,18,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,292,Live individuals,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,293,Calls or song (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,294,Singing individuals (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,295,Territorial individuals (birds),1,2019,143,2458627,-9999,12,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,297,Nest building (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,131,2458615,-9999,12,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,308,Fledged young (altricial birds),1,2019,179,2458663,-9999,9,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,340,Courtship ,1,2019,143,2458627,-9999,12,-9999,1,2019,170,2458654,-9999,9,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,458,Individuals at a feeding station,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,360,Icterus,galbula,Baltimore oriole,Animalia,542,Feeding (or foraging),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,191,2458675,-9999,8,-9999
27026,43.413593,-70.810211,173,ME,396,Danaus,plexippus,monarch,Animalia,333,Caterpillars,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,239,2458723,-9999,15,-9999
27026,43.413593,-70.810211,173,ME,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,239,2458723,-9999,15,-9999
27026,43.413593,-70.810211,173,ME,396,Danaus,plexippus,monarch,Animalia,522,Pupae,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,239,2458723,-9999,15,-9999
